id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23327138,"one stop from manhattan, great area, private bd/br",10826173,katya,queens,long island city,40.74825,-73.94095,private room,120,2,3,2018-05-10,0.21,1,0
23353909,room in crown heights,63801339,karina,brooklyn,crown heights,40.66916,-73.9371,private room,32,1,8,2018-03-29,0.48,1,0
23357789,king sized bedroom in soho,43488929,nini,manhattan,greenwich village,40.72774,-74.00161,private room,60,2,2,2018-03-15,0.12,1,0
23373453,"""grandma chic"" brooklyn apartment... williamsburg",23089194,katie,brooklyn,williamsburg,40.71536,-73.94058,private room,69,5,6,2019-01-02,0.51,1,0
23375874,designer's gem on ludlow street,38386349,tia,manhattan,lower east side,40.72257,-73.98884,entire home/apt,117,1,4,2018-03-27,0.24,1,0
23376943,crown heights greenroom,77938412,michael,brooklyn,crown heights,40.67641,-73.95736,private room,45,5,1,2018-02-21,0.06,1,0
23378803,tranquil morningside apartment,51369575,elena,manhattan,morningside heights,40.80405,-73.96375,private room,67,3,7,2018-05-03,0.43,1,0
23379996,all that you need. 1 bedroom in shared apt.,35475017,danielle,manhattan,chinatown,40.71473,-73.99091,private room,62,4,7,2019-01-03,0.43,1,0
23387463,hamilton heights gem,24738447,marianna,manhattan,harlem,40.81862,-73.95565,private room,60,2,5,2018-04-24,0.31,1,0
23389451,cozy bedroom - nearby fort greene park & dumbo,9041817,melissa,brooklyn,fort greene,40.69752,-73.97419,private room,47,1,1,2018-03-16,0.06,1,0
23392375,home away from home in cozy bk apartment,23625464,liz,brooklyn,bushwick,40.68831,-73.91866,private room,30,3,1,2018-07-28,0.09,1,0
23400115,cozy and bright east village apartment!,50297669,chloe,manhattan,east village,40.7265,-73.98878,entire home/apt,110,3,4,2018-04-19,0.25,1,0
23404901,large sun drenched bedroom minutes from manhattan,24715521,sarah,brooklyn,williamsburg,40.71033,-73.94921,private room,85,2,2,2018-03-10,0.12,1,0
23416448,private room with private bathroom in brooklyn,14079322,nada,brooklyn,bedford-stuyvesant,40.69205,-73.94334,private room,80,2,2,2018-12-10,0.17,1,0
23425584,"1 bedroom, entire apartment, in upper manhattan",31825530,keyonna,manhattan,washington heights,40.83229,-73.94339,entire home/apt,66,5,8,2018-12-27,0.48,1,0
23429757,peaceful bushwick apartment,41105459,stephanie,brooklyn,bushwick,40.69029,-73.90623,shared room,29,1,3,2018-04-01,0.18,1,0
23450541,"spacious room in astoria, 15 mins to manhattan",9494593,tammy,queens,astoria,40.76677,-73.9171,private room,75,2,4,2019-03-29,0.29,1,0
23453013,studio near times square,2416454,gen,manhattan,hell's kitchen,40.76,-73.98962,entire home/apt,175,3,4,2018-07-28,0.26,1,0
23464702,private bedroom in large chelsea apartment,3656871,holman,manhattan,chelsea,40.74233,-74.0002,private room,99,3,3,2018-04-23,0.19,1,0
23466034,cozy room available in brooklyn,28316764,zachary,brooklyn,williamsburg,40.71876,-73.94441,private room,52,2,4,2018-03-13,0.24,1,0
23524819,cat on a venue,15919854,benjamin,brooklyn,flatbush,40.65104,-73.96275,private room,42,5,1,2018-04-29,0.07,1,0
23541020,cozy furnished room in heart of crown heights 3br,53597648,bonnie,brooklyn,crown heights,40.67295,-73.95883,private room,40,1,2,2019-01-03,0.22,1,0
23556041,bright and modern apartment in williamsburg!,58114733,antonella,brooklyn,williamsburg,40.70923,-73.95205,entire home/apt,140,6,3,2019-06-07,0.19,1,0
23557996,cozy bushwick room :),16400151,henning,brooklyn,bushwick,40.70199,-73.92035,private room,45,2,10,2018-04-01,0.61,1,0
23560164,**spacious 47th-floor apt** convenient location,38202756,zihan,manhattan,chelsea,40.74968,-73.98951,entire home/apt,186,3,4,2018-04-01,0.24,1,0
23563112,easy street in brooklyn!,23891395,bess,brooklyn,park slope,40.67066,-73.98671,private room,55,2,5,2018-03-31,0.31,1,0
23576132,decent private bedroom in 3 bd apartment.,26953965,jen supang,brooklyn,williamsburg,40.71072,-73.94382,private room,39,7,4,2018-12-19,0.45,1,0
23580147,super cozy private room in artist's apartment,66865625,aiko,brooklyn,bay ridge,40.63164,-74.0292,private room,60,2,12,2018-10-29,0.73,1,0
23606434,"bright spacious 1bd w/ cat, minutes from manhattan",10284187,rich,brooklyn,williamsburg,40.71849,-73.95053,entire home/apt,175,4,2,2018-06-16,0.15,1,0
23607625,16 mins to city - entire 1 bedrm williamsburg apt,4602029,shireen,brooklyn,williamsburg,40.70644,-73.94339,entire home/apt,85,6,7,2018-10-21,0.43,1,0
23610982,brooklyn duplex w manhattan flare,91511951,libertad,brooklyn,prospect heights,40.6802,-73.96504,private room,250,3,3,2018-06-13,0.21,1,0
23612962,modern luxury studio in manhattan,15798930,sunil,manhattan,financial district,40.70438,-74.00856,entire home/apt,115,7,5,2018-07-08,0.32,1,0
23613174,quiet oasis. a nice break from city chaos.,3741154,esther,brooklyn,bushwick,40.68892,-73.90495,private room,55,2,1,2018-03-06,0.06,1,0
23630216,cozy studio apartment in east village,51969502,jenny,manhattan,east village,40.7289,-73.98865,private room,53,3,1,2018-03-16,0.06,1,0
23630582,peaceful apartment near prospect park,26557574,aurora,brooklyn,prospect heights,40.67905,-73.97238,entire home/apt,100,5,1,2018-03-24,0.06,1,0
23630829,"modern, comfortable and clean bushwick apartment",23220666,catherine,brooklyn,bushwick,40.69121,-73.92099,private room,65,2,9,2018-05-28,0.56,1,0
23631575,bright and spacious room two blocks from park!,2515199,marcie,brooklyn,flatbush,40.65232,-73.96208,private room,36,2,11,2018-06-17,0.68,1,0
23643300,brooklyn one-bedroom: steps from prospect park,38672932,meg,brooklyn,prospect-lefferts gardens,40.65609,-73.95781,entire home/apt,70,1,6,2019-05-12,0.39,1,0
23644644,"private, spacious 2br apt",52549310,melissa,queens,ditmars steinway,40.77462,-73.91021,private room,70,2,6,2018-08-05,0.38,1,0
23661749,neat room at great location,24595687,virginia,brooklyn,clinton hill,40.68303,-73.96317,private room,75,7,1,2018-06-27,0.08,1,0
23668381,"luxurious, sunny apartment overlooking park",1590148,tom,brooklyn,williamsburg,40.71813,-73.94931,entire home/apt,250,2,2,2019-01-20,0.31,1,0
23669140,beautiful 1 bd apt in upper west manhattan,43264429,דניאל,manhattan,morningside heights,40.80454,-73.9645,private room,120,1,2,2018-12-24,0.16,1,0
23683504,spacious private bedroom across from fulton center,51429969,nick,manhattan,financial district,40.71049,-74.00869,private room,100,3,3,2018-07-29,0.19,1,0
23700333,private room only 1 min from empire state building,18882408,rina,manhattan,midtown,40.74995,-73.98602,private room,108,3,7,2019-04-28,0.44,1,0
23702555,cozy les 1 bedroom!,10434360,stephen,manhattan,lower east side,40.72003,-73.98588,entire home/apt,92,2,12,2018-11-25,0.74,1,0
23708317,sunny and spacious artist's haven,17125526,elizabeth,queens,astoria,40.76119,-73.92379,private room,100,2,1,2018-08-26,0.09,1,0
23728251,private room in big classic williamsburg art space,9223263,eric,brooklyn,williamsburg,40.71665,-73.96269,private room,45,3,3,2018-04-11,0.19,1,0
23765629,luxury appartement!,17583134,déborah,brooklyn,williamsburg,40.71017,-73.941,entire home/apt,220,3,9,2018-12-29,0.59,1,0
23771352,cosy spacious loft in east williamsburg,25705033,agathe,brooklyn,williamsburg,40.70604,-73.93802,entire home/apt,190,2,1,2018-04-23,0.07,1,0
23772926,"spacious studio, centrally located to all of nyc",20333472,mitchell,manhattan,upper east side,40.76521,-73.96491,entire home/apt,166,2,2,2018-04-20,0.13,1,0
23805007,"large, sunny, private uptown apartment!",4335164,eva,manhattan,washington heights,40.83963,-73.93512,entire home/apt,50,1,12,2018-09-29,0.75,1,0
23810745,sunny room w/ private bath,62127615,sophia,brooklyn,greenpoint,40.72858,-73.95816,private room,48,7,2,2018-04-30,0.14,1,0
23841282,2 br apt in the heart of hell's kitchen - times sq,13873488,jesse,manhattan,hell's kitchen,40.76277,-73.99321,entire home/apt,196,3,7,2018-05-24,0.46,1,0
23849343,apartment in midtown east,90534522,lisa,manhattan,murray hill,40.74792,-73.97979,entire home/apt,240,3,6,2019-05-26,0.4,1,0
23852841,sun-filled room in a lovely house,9574706,luis,brooklyn,carroll gardens,40.67873,-73.99564,private room,45,5,2,2018-10-03,0.14,1,0
23856708,artist friendly: entire apt near prospect park,27703207,joey,brooklyn,prospect-lefferts gardens,40.65844,-73.94832,entire home/apt,45,5,3,2018-07-30,0.19,1,0
23857159,1br available in luxury building park slope,14476858,kola,brooklyn,sunset park,40.66307,-73.99482,private room,106,2,1,2018-03-19,0.06,1,0
23869761,cozy bedroom with queen size bed,29326392,ben,brooklyn,bushwick,40.69941,-73.93633,private room,31,2,1,2018-03-27,0.06,1,0
23871290,"bright, massive live/work space in park slope",3563802,katy,brooklyn,park slope,40.66799,-73.98162,private room,55,2,2,2019-04-14,0.13,1,0
23873057,sunny and spacious east williamsburg room,13754273,erin,brooklyn,williamsburg,40.71999,-73.9417,private room,60,2,6,2018-07-31,0.45,1,0
23882152,private apartment in basement of private home,2375125,nicole,brooklyn,east flatbush,40.63297,-73.93781,private room,40,2,1,2018-05-20,0.07,1,0
23882240,large studio in south williamsburg,10132406,michael,brooklyn,williamsburg,40.71015,-73.96591,entire home/apt,150,3,2,2018-08-27,0.14,1,0
23894403,chic bohemian 1 br in the heart of west village,15356183,daniel,manhattan,west village,40.73417,-74.00604,entire home/apt,250,2,5,2019-05-27,0.63,1,0
23895775,bright + spacious apartment 3 blocks from the l,29099312,erin,brooklyn,bushwick,40.69653,-73.9125,private room,60,1,3,2018-07-30,0.22,1,0
23900919,welcoming and beautiful bedroom in brooklyn.,20134221,jon,brooklyn,flatbush,40.6478,-73.96831,private room,40,3,10,2019-05-30,0.63,1,0
23905542,lush brownstone apartment in park slope,1630247,ben,brooklyn,park slope,40.6785,-73.98209,entire home/apt,95,2,9,2018-09-09,0.58,1,0
23916900,cozy apartment - try nyc living!,83967077,renata,queens,long island city,40.75955,-73.93293,entire home/apt,231,3,4,2018-06-03,0.27,1,0
23918528,serene central park getaway,20585393,allison,manhattan,upper west side,40.80091,-73.95912,private room,64,1,4,2018-05-28,0.26,1,0
23918586,"clean private room, 10 min from 2 subway lines.",22710535,ben,brooklyn,bedford-stuyvesant,40.68659,-73.92949,private room,150,1,1,2018-03-25,0.06,1,0
23919507,large sunny bedroom in 2 bedroom apt. near train,39531110,josseline,brooklyn,gravesend,40.60663,-73.9821,private room,29,2,1,2018-06-11,0.08,1,0
23937773,sunny artist bedroom in bedstuy,5628508,jessica,brooklyn,bedford-stuyvesant,40.68977,-73.93773,private room,45,2,7,2018-07-23,0.46,1,0
23943945,modern brooklyn luxury 1 bedroom,97964040,kristen,brooklyn,boerum hill,40.68417,-73.98215,entire home/apt,150,1,3,2018-05-10,0.2,1,0
23960224,cozy room in friendly bed-stuy apartment,17631089,katharina,brooklyn,bedford-stuyvesant,40.68437,-73.93518,private room,45,6,2,2018-10-15,0.15,1,0
23979192,"huge, bright 1 bed w/ priv yard in crown heights!",15538912,michelle,brooklyn,crown heights,40.67395,-73.94874,entire home/apt,77,3,3,2018-09-23,0.2,1,0
23979650,charming bedroom in luxury highrise w/ gym & sauna,50698186,tsilala,manhattan,financial district,40.70851,-74.0137,private room,80,2,4,2019-01-02,0.27,1,0
23990013,brookyln brownstone pied de terre,39865251,alexandra,brooklyn,clinton hill,40.68235,-73.96384,entire home/apt,225,2,1,2018-04-22,0.07,1,0
23990128,"long island city, shared 2 bedroom apartment",82834850,ben,queens,long island city,40.7546,-73.93643,private room,48,6,2,2018-05-02,0.13,1,0
23992731,"cozy studio in trendy bushwick, brooklyn",68350188,laurin,brooklyn,bushwick,40.70252,-73.91943,entire home/apt,99,4,10,2019-05-10,0.72,1,0
23992829,"room in nice apartment, astoria. great area!",20855056,jonathan,queens,ditmars steinway,40.77694,-73.90846,private room,35,4,5,2018-04-25,0.32,1,0
24019698,midtown east furnished studio apartment,100965471,melissa,manhattan,midtown,40.75247,-73.9695,entire home/apt,119,2,3,2018-04-26,0.2,1,0
24034853,spacious bedroom in prime brooklyn location,18168381,jessica,brooklyn,bedford-stuyvesant,40.69286,-73.93235,private room,45,3,7,2019-06-22,0.46,1,0
24036655,charming 1 bedroom apt at bayridge,49219601,alex,brooklyn,fort hamilton,40.62225,-74.03444,entire home/apt,70,1,2,2018-09-16,0.19,1,0
24044352,"cozy, quiet and spacious apt in astoria",5044922,riomar,queens,astoria,40.7637,-73.9268,entire home/apt,99,7,3,2019-01-04,0.27,1,0
24062588,upper west side nyc studio apartment,17132917,amelia,manhattan,upper west side,40.79719,-73.97097,entire home/apt,80,3,1,2018-05-04,0.07,1,0
24065918,one bedroom in brooklyn heights,35996743,scott,brooklyn,boerum hill,40.68958,-73.99141,entire home/apt,118,2,3,2018-11-12,0.21,1,0
24083340,your dream 1 bed apartment in the heart of soho,13460416,jeremie,manhattan,little italy,40.7193,-73.99782,entire home/apt,140,2,6,2019-07-02,0.41,1,0
24083746,cozy private room available from january 1st,32434287,david,manhattan,harlem,40.81787,-73.94286,private room,65,3,1,2018-05-08,0.07,1,0
24086178,2 bedroom astoria beautiful,6523823,louis,queens,ditmars steinway,40.77516,-73.91792,entire home/apt,103,5,1,2018-04-22,0.07,1,0
24116050,amazing room in super warm apt in prime bushwick !,14573346,nimo,brooklyn,bushwick,40.70575,-73.92075,private room,39,7,1,2019-04-27,0.41,1,0
24117765,spacious sanctuary in the heart of brooklyn,10642957,catherine,brooklyn,bedford-stuyvesant,40.68056,-73.94685,entire home/apt,130,3,2,2018-06-06,0.15,1,0
24130728,luxury apartment with amazing views!,11542546,matthew,manhattan,hell's kitchen,40.76125,-73.99859,entire home/apt,275,4,2,2018-06-08,0.13,1,0
24131817,modern & spacious 1br east village apartment,91332497,nikki,manhattan,soho,40.72256,-74.00018,private room,130,2,3,2019-01-21,0.48,1,0
24131843,"snug, sun flooded room in the upper west side",14742776,daniyal,manhattan,morningside heights,40.80466,-73.96529,private room,55,4,3,2018-04-13,0.2,1,0
24137279,prime dumbo location for a great price!,7199637,rafael,brooklyn,vinegar hill,40.70045,-73.98468,private room,46,3,4,2018-05-02,0.26,1,0
24137890,shabby chic ues,67785571,ellie,manhattan,upper east side,40.7682,-73.95323,entire home/apt,140,1,3,2018-07-08,0.2,1,0
24140556,elegant shabby chic upper east side studio,36818639,valerie,manhattan,upper east side,40.77023,-73.95212,entire home/apt,100,2,6,2018-04-26,0.39,1,0
24155415,light filled room in bedstuy!,26315450,sacha,brooklyn,bedford-stuyvesant,40.67941,-73.908,private room,56,2,8,2018-12-18,0.67,1,0
24156857,beautifully designed 2bd brooklyn apt +great views,3156480,margaret,brooklyn,boerum hill,40.68669,-73.98498,entire home/apt,172,5,4,2019-01-03,0.27,1,0
24161365,das bushwick haus,2497606,john,brooklyn,bushwick,40.68261,-73.90714,private room,45,6,1,2018-06-16,0.08,1,0
24172522,room with a view,72923342,farah,manhattan,upper west side,40.77101,-73.98481,entire home/apt,110,1,7,2018-04-28,0.46,1,0
24175236,private room in clinton hill,13929249,grainne,brooklyn,bedford-stuyvesant,40.69181,-73.95453,private room,72,1,2,2018-05-20,0.14,1,0
24183293,queen twin & futon ridgewood/bushwick w view & gym,48182426,emilio,queens,ridgewood,40.70077,-73.90793,private room,58,1,3,2018-04-15,0.2,1,0
24199400,washington heights,70162513,anaiya,manhattan,washington heights,40.83701,-73.94256,private room,52,1,3,2018-04-29,0.2,1,0
24203813,huge modern high end 3br apt prime location,51510730,lidor,brooklyn,fort greene,40.68884,-73.97738,entire home/apt,195,1,6,2018-11-23,0.49,1,0
24204341,sunny brooklyn home away from home,4127752,angela,brooklyn,bedford-stuyvesant,40.67951,-73.94426,private room,55,4,5,2019-01-18,0.35,1,0
24226102,class on wall street,34358062,rachel,manhattan,financial district,40.70399,-74.00827,private room,104,2,1,2018-04-07,0.07,1,0
24226955,spectacular 1-bedroom modern apartment in flatiron,7461066,santiago,manhattan,midtown,40.74383,-73.98387,entire home/apt,200,7,1,2019-01-02,0.16,1,0
24231655,humble abode in the bronx,37417547,raquel,bronx,mount eden,40.84197,-73.91292,private room,25,2,2,2018-05-19,0.14,1,0
24239222,little nook in astoria,74874485,ana,queens,ditmars steinway,40.77305,-73.9082,entire home/apt,70,3,2,2018-04-12,0.13,1,0
24243862,beautiful greenwich village loft apartment,5002183,kyra,manhattan,greenwich village,40.72705,-73.99904,entire home/apt,148,2,3,2018-07-18,0.24,1,0
24248735,hidden gem in heart of chinatown,24604504,jess,manhattan,chinatown,40.71394,-73.99843,private room,77,7,1,2018-04-29,0.07,1,0
24248741,minimal williamsburg space,2796906,austin,brooklyn,williamsburg,40.70833,-73.94898,private room,46,1,3,2018-04-13,0.2,1,0
24267383,room with private bathroom in renovated 2br2ba,13078961,marian,brooklyn,bedford-stuyvesant,40.69201,-73.94104,private room,60,3,1,2018-05-31,0.07,1,0
24279933,[priv rooftop] sunny-spacious priv bath bedroom,36632628,camilo,brooklyn,bedford-stuyvesant,40.68102,-73.93686,private room,45,4,6,2018-11-26,0.41,1,0
24281831,bright and modern new york apartment,38085094,preeya,manhattan,chelsea,40.75087,-73.9953,entire home/apt,250,2,3,2018-06-24,0.21,1,0
24283531,quiet railroad style apartment,11150363,lanee,queens,ridgewood,40.70642,-73.90554,entire home/apt,90,5,2,2018-05-20,0.14,1,0
24284162,"books, music and clinton hill",80793056,hazel,brooklyn,clinton hill,40.69289,-73.96865,private room,62,2,2,2018-05-07,0.14,1,0
24284701,heart williamsburg - private terrrace and bathroom,101457588,louis,brooklyn,williamsburg,40.70705,-73.94976,private room,70,5,1,2018-06-03,0.07,1,0
24286851,"sunny west village 1br: amazing location, spacious",54042,vicki,manhattan,west village,40.72969,-74.00697,entire home/apt,200,2,10,2019-06-21,0.68,1,0
24299542,prime luxury apartment,25093840,abinav,manhattan,murray hill,40.74766,-73.97601,private room,130,1,3,2018-05-30,0.21,1,0
24302356,sweet getaway in the hidden gem w/ backyard/patio,33067672,ivy,brooklyn,sunset park,40.65247,-74.00994,entire home/apt,120,2,1,2018-06-04,0.08,1,0
24312400,private room in cozy sunnyside apartment,22716889,paige,queens,sunnyside,40.73937,-73.91566,private room,46,1,9,2018-11-01,0.59,1,0
24324489,stop! rooftop terrace in the east village!,73885,jermaine,manhattan,east village,40.72328,-73.9843,private room,80,3,2,2018-05-18,0.14,1,0
24327546,cozy & warm private studio apartment in astoria,80885460,amy,queens,ditmars steinway,40.77467,-73.9094,entire home/apt,100,2,6,2019-06-16,0.42,1,0
24356861,cozy & beautiful 1bdrm in upper nyc,6517654,erin,manhattan,washington heights,40.8385,-73.94288,entire home/apt,125,3,6,2019-05-29,0.42,1,0
24357412,cozy 1bdr in the heart of upper east side,10711933,nodar,manhattan,upper east side,40.77021,-73.95173,entire home/apt,170,3,3,2019-05-24,0.21,1,0
24358122,brooklyn apartment living room for rent,30075148,yating,brooklyn,williamsburg,40.70695,-73.94524,private room,50,7,1,2018-04-27,0.07,1,0
24370692,bright room in artist's loft,8973065,rachel,brooklyn,williamsburg,40.70343,-73.93412,private room,45,5,5,2018-11-26,0.35,1,0
24374487,lex place,33587458,liron,brooklyn,bedford-stuyvesant,40.69138,-73.92617,entire home/apt,123,3,6,2019-06-24,0.53,1,0
24376295,studio apartment in bed stuy!,25741946,ellie,brooklyn,bedford-stuyvesant,40.68073,-73.92804,entire home/apt,110,1,2,2018-12-31,0.19,1,0
24377683,sunny bedroom at union square,21410546,hong ngoc,manhattan,chelsea,40.737,-73.99407,private room,85,2,4,2018-06-10,0.27,1,0
24378806,cozy brooklyn witchy apartment (pet friendly),27923193,elisabeth,brooklyn,crown heights,40.67085,-73.92316,private room,47,1,9,2018-11-03,0.61,1,0
24387380,spacious private room close to lots of cool spots,30523475,michael daae,brooklyn,williamsburg,40.71008,-73.96175,private room,70,5,3,2018-05-07,0.2,1,0
24392856,sunny crown heights studio,55924743,hannah,brooklyn,crown heights,40.67673,-73.9447,entire home/apt,150,2,3,2018-05-28,0.2,1,0
24395331,"comfortable king bedroom, office, and kids' room",6059987,andrew,brooklyn,crown heights,40.67718,-73.95566,private room,95,1,2,2018-07-20,0.17,1,0
24426350,central harlem modern oasis,16908803,brittany,manhattan,harlem,40.81448,-73.93714,entire home/apt,130,6,2,2018-06-19,0.14,1,0
24431205,"a cozy private room, close to columbia!",20267412,minami,manhattan,morningside heights,40.80868,-73.95801,private room,55,4,2,2018-08-17,0.16,1,0
24448560,room in hamilton heights apr 20-may 20 (flexible),76409499,kelly,manhattan,harlem,40.82502,-73.95155,private room,45,7,1,2018-05-23,0.07,1,0
24452770,cozy brooklyn studio with lots of light,212420,armine,brooklyn,boerum hill,40.68944,-73.98904,entire home/apt,125,3,3,2019-01-02,0.21,1,0
24474325,25 min to midtown  manhattan with 7 train.,66808561,serdar,queens,woodside,40.74579,-73.8997,private room,60,2,6,2019-06-02,0.43,1,0
24518005,brooklyn beautiful private room!!,4576234,nami,brooklyn,crown heights,40.67535,-73.94992,private room,65,2,1,2018-12-31,0.16,1,0
24522061,private space in luxury apartment with river view,63189852,marshall,manhattan,roosevelt island,40.76811,-73.94483,private room,50,7,3,2018-08-04,0.23,1,0
24532484,"1 bedroom, blocks from central park and subways.",14405060,corinne,manhattan,upper east side,40.77359,-73.95143,entire home/apt,117,3,7,2018-08-15,0.5,1,0
24558117,modern & funky brooklyn nook,894712,allison,brooklyn,crown heights,40.67868,-73.95541,entire home/apt,119,2,2,2018-08-05,0.15,1,0
24561063,charming bushwick studio,1508253,matt,brooklyn,bushwick,40.69403,-73.92673,entire home/apt,86,4,4,2018-07-29,0.3,1,0
24576230,cozy 1br in historic harlem,24046704,hunter,manhattan,harlem,40.816,-73.94127,entire home/apt,100,3,3,2018-10-14,0.23,1,0
24596296,cozy bed-stuy getaway!,20633674,karli,brooklyn,bedford-stuyvesant,40.69199,-73.94426,private room,46,3,6,2019-03-16,0.72,1,0
24608922,skyscraper view - loving it!,84862540,christelle,manhattan,financial district,40.7069,-74.01388,private room,95,2,6,2018-08-26,0.41,1,0
24626439,private room in spacious tribeca loft,5922211,karan,manhattan,tribeca,40.71554,-74.00645,private room,120,2,2,2018-05-29,0.14,1,0
24627684,quaint nyc studio- tree lined st.- great location!,47895481,omar,manhattan,midtown,40.7446,-73.98399,entire home/apt,175,1,2,2018-07-02,0.16,1,0
24630272,private room in huge tribeca loft,23971160,josh,manhattan,civic center,40.71313,-74.00681,private room,90,2,3,2018-06-01,0.21,1,0
24652644,comfy cozy - 12 minutes from manhattan,31789510,raisa,queens,woodside,40.74667,-73.90202,entire home/apt,100,3,8,2019-01-01,0.55,1,0
24677845,"sunny brooklyn room in new apt, 4 min to subway!",70237937,flora,brooklyn,bedford-stuyvesant,40.68133,-73.95433,private room,80,6,1,2018-05-28,0.07,1,0
24698043,your best ny location,14710145,sabrina,manhattan,east village,40.7232,-73.98758,private room,150,2,3,2018-05-28,0.21,1,0
24699823,a spacious 1 bdrm park apartment to yourself,4607848,nathan,manhattan,inwood,40.8622,-73.93039,entire home/apt,71,6,2,2018-05-30,0.14,1,0
24700984,contemporary home in the heart of bed-stuy,52575889,elissa,brooklyn,bedford-stuyvesant,40.68957,-73.94445,entire home/apt,115,3,9,2019-01-30,0.63,1,0
24714264,trendy stylish chic loft in greenpoint!,46594096,michael,brooklyn,greenpoint,40.72672,-73.94054,shared room,125,3,4,2018-07-05,0.28,1,0
24715821,cozy and clean private room in  east williamsburg,20994908,gabriel,brooklyn,williamsburg,40.70666,-73.94379,private room,60,4,4,2019-03-16,0.29,1,0
24715838,beautiful modern and cosy 1br in chelsea,5861197,benoit,manhattan,chelsea,40.75254,-73.99471,entire home/apt,190,3,2,2018-09-22,0.15,1,0
24715968,clean comfy couch -2 blocks from train station,6606533,briane,brooklyn,east flatbush,40.63654,-73.94862,shared room,60,1,1,2018-09-02,0.1,1,0
24718788,studio with a view,11966882,svetlana,manhattan,kips bay,40.73807,-73.98091,entire home/apt,119,4,2,2018-09-30,0.15,1,0
24728012,beautiful apartment,77534743,fabiola,brooklyn,bedford-stuyvesant,40.68622,-73.9395,private room,42,2,4,2018-06-19,0.28,1,0
24733038,hamilton heights home,55325859,stephanie,manhattan,harlem,40.8241,-73.94522,entire home/apt,120,1,4,2018-12-31,0.31,1,0
24735077,studio of your own with a yard - pet friendly!,87328,danielle,brooklyn,park slope,40.67917,-73.97951,entire home/apt,120,5,1,2018-05-15,0.07,1,0
24735773,sunny room in cozy bushwick apartment,66754355,phoebe,brooklyn,bushwick,40.70792,-73.91986,private room,45,3,1,2018-05-13,0.07,1,0
24746840,cozy gem in bushwick/bed-stuy,63671528,patricia,brooklyn,bedford-stuyvesant,40.69475,-73.93586,private room,40,7,1,2018-05-27,0.07,1,0
24748187,"modern, private room in heart of east village",7656338,conor,manhattan,east village,40.72191,-73.98124,private room,80,2,9,2018-09-17,0.66,1,0
24755230,west village walk-up.,22824452,jacqueline,manhattan,west village,40.73272,-74.00623,entire home/apt,165,5,4,2019-03-20,0.3,1,0
24756445,spacious one bedroom in the heart of brooklyn,4426154,haley,brooklyn,prospect-lefferts gardens,40.65854,-73.962,entire home/apt,75,2,2,2018-08-05,0.15,1,0
24757844,sunlit room with kitchen near manhattan and lga,39074591,shoshana,queens,woodside,40.74699,-73.90844,private room,46,1,2,2019-06-19,0.15,1,0
24758343,large 1 bedroom upper east apartment,25146744,dana,manhattan,upper east side,40.77181,-73.95097,entire home/apt,199,5,1,2018-08-05,0.09,1,0
24777719,cosy room in bushwick collective near jmz trains,27163168,hanna,brooklyn,bushwick,40.69639,-73.93246,private room,50,3,1,2018-05-08,0.07,1,0
24799677,1 bedroom available in a four bedroom house,25109819,stefanos,queens,astoria,40.75989,-73.91571,private room,40,1,5,2018-05-30,0.35,1,0
24810452,williamsburg gem in bk! queen br in luxury apt,1799439,sean,brooklyn,williamsburg,40.71543,-73.94278,private room,99,2,7,2018-09-18,0.54,1,0
24834823,"sunny, spacious upper west side studio",15220605,tommy and sarah,manhattan,upper west side,40.80389,-73.96859,entire home/apt,100,3,1,2018-06-18,0.08,1,0
24853655,luxury 1br close to columbus circle/central park,102351927,jon,manhattan,hell's kitchen,40.76482,-73.98674,entire home/apt,224,7,10,2019-07-06,0.74,1,0
24855248,"1st fl studio on upper east, close to central park",37421312,nikki,manhattan,upper east side,40.77096,-73.95334,entire home/apt,125,7,3,2018-05-31,0.21,1,0
24863288,cozy 1-bedroom apartment in harlem,29026712,haydenn,manhattan,harlem,40.81717,-73.93918,entire home/apt,70,2,2,2018-06-04,0.15,1,0
24867995,暑假短租,78823148,adelle,manhattan,kips bay,40.74235,-73.97971,private room,150,5,1,2018-05-18,0.07,1,0
24871779,lovely lincoln center studio,3033697,navid,manhattan,upper west side,40.78054,-73.984,entire home/apt,137,6,5,2019-05-21,0.37,1,0
24892670,harlem vibes,58964906,louis,manhattan,harlem,40.82331,-73.94403,private room,50,5,1,2018-05-07,0.07,1,0
24911227,1-bed apt on east river - 1 stop from manhattan!,17005953,cassondra,queens,long island city,40.74462,-73.94913,entire home/apt,110,1,3,2018-07-03,0.23,1,0
24912783,brooklyn park slope oasis,7065881,zina,brooklyn,park slope,40.67691,-73.98163,entire home/apt,139,4,3,2019-05-27,0.24,1,0
24916951,amazing bedroom in fantastic apartment in brooklyn,8629268,juan,brooklyn,bedford-stuyvesant,40.68037,-73.93821,private room,44,3,4,2018-07-29,0.28,1,0
24922519,beautiful brownstone garden apt. w/outdoor,25347213,hili,brooklyn,bedford-stuyvesant,40.68432,-73.9515,entire home/apt,110,2,3,2018-06-23,0.23,1,0
24940507,"massive, sunny williamsburg apartment w/ backyard",10777921,johnny & hala,brooklyn,williamsburg,40.71269,-73.94772,entire home/apt,129,2,8,2019-06-14,0.57,1,0
